ID,spend,email,source,freeship,corn,eastofmiss,repeatorder
6984850,188,other,direct,1,0,1,1
6983836,185,corporate,referral,0,1,1,0
6983284,139,popular,direct,1,1,0,1
6982707,28,popular,search,1,0,0,0
6981931,190,popular,referral,0,1,0,0
6980990,62,popular,referral,0,0,1,0
6980521,123,corporate,search,1,1,1,0
6980248,128,corporate,referral,0,0,1,0
6978286,28,popular,referral,1,1,1,0
6977448,74,other,referral,1,1,1,0
6977431,151,popular,direct,0,1,0,1
6976691,163,corporate,search,1,1,0,1
6976207,187,other,search,1,0,0,0
6975953,91,corporate,referral,1,0,0,0
6975163,26,other,direct,0,0,0,1
6974707,183,corporate,direct,1,0,1,1
6974077,41,other,direct,1,1,1,0
6973039,179,popular,search,0,1,0,0
6972434,161,corporate,direct,1,1,1,1
6972271,160,popular,referral,0,1,1,0
6972084,65,popular,referral,0,1,1,0
6972001,176,corporate,direct,0,1,0,1
6968997,200,popular,referral,1,0,0,0
6967449,152,corporate,direct,0,0,0,0
6965878,197,corporate,search,1,0,1,1
6965151,79,other,search,1,1,0,1
6964650,55,popular,direct,1,1,0,1
6964268,155,popular,referral,0,0,0,0
6963330,166,other,direct,0,1,0,1
6960758,158,corporate,referral,1,1,1,0
6958683,98,other,referral,1,1,1,0
6956727,154,other,search,1,0,0,0
6956421,124,corporate,referral,1,1,1,1
6954632,135,popular,search,1,1,0,1
6953472,95,other,direct,1,1,0,1
6953339,168,other,referral,1,1,0,1
6952667,182,popular,direct,1,0,1,0
6949639,192,corporate,referral,0,0,1,0
6948667,142,other,referral,0,0,0,0
6945380,123,other,direct,0,0,1,0
6945294,42,popular,search,1,1,0,0
6944786,145,other,search,1,0,1,0
6944114,58,other,referral,1,1,1,0
6943558,97,corporate,referral,0,1,0,1
6943251,44,other,direct,1,0,1,0
6942131,118,other,search,1,0,1,0
6941542,161,corporate,referral,0,1,1,0
6941434,176,other,direct,0,0,1,0
6941286,212,other,search,1,1,0,1
6939688,21,corporate,direct,0,1,0,0
6938807,25,popular,search,1,1,1,0
6937895,119,corporate,referral,1,0,1,0
6937211,120,popular,referral,0,1,0,0
6936210,20,other,referral,1,1,0,0
6935436,88,other,search,0,1,0,0
6934687,137,other,referral,1,0,0,0
6934542,53,other,direct,1,0,0,0
6933048,118,corporate,referral,0,0,0,0
6931482,37,other,referral,1,0,0,0
6929494,64,corporate,referral,1,1,0,1
6929458,151,other,referral,1,1,1,0
6928168,96,corporate,direct,0,0,0,0
6927789,212,corporate,direct,1,0,0,1
6925369,55,corporate,search,1,0,1,0
6924333,144,popular,direct,1,1,0,1
6924056,121,other,direct,0,0,0,0
6923788,109,other,direct,1,0,1,0
6923765,117,other,direct,1,1,1,0
6922452,62,popular,direct,0,1,0,0
6919832,41,other,referral,1,1,1,0
6919196,175,other,referral,1,0,0,0
6918216,205,corporate,search,0,0,0,0
6916598,139,popular,search,1,1,1,0
6916344,180,other,search,1,0,0,0
6914205,85,popular,direct,1,0,1,0
6913883,102,popular,search,1,0,0,0
6913821,183,other,direct,1,0,0,1
6913370,34,other,referral,1,0,0,0
6912673,191,corporate,direct,1,1,1,1
6911851,69,corporate,direct,1,1,1,0
6911204,138,corporate,referral,1,0,1,0
6906076,102,other,direct,1,1,1,0
6905812,36,corporate,search,0,0,1,0
6904317,149,other,search,1,0,0,0
6903611,52,corporate,referral,1,1,1,1
6900904,54,popular,referral,0,0,0,0
6900022,152,popular,direct,1,0,1,0
6899774,21,popular,search,1,1,1,0
6899308,67,popular,direct,0,1,1,0
6894783,207,corporate,referral,0,0,0,0
6894391,46,other,search,0,1,1,0
6893630,105,other,search,1,1,0,1
6892894,34,corporate,direct,0,1,0,1
6892806,204,corporate,direct,0,0,0,1
6891584,80,popular,referral,1,1,1,0
6891258,176,other,referral,0,1,0,1
6890426,78,popular,referral,0,0,1,0
6889427,111,corporate,search,1,1,1,0
6889147,206,popular,referral,0,1,0,0
6888997,126,corporate,referral,0,0,0,0
6888339,208,other,referral,1,0,1,0
6887885,144,popular,search,0,1,1,0
6887235,39,corporate,referral,1,1,0,0
6883512,92,other,referral,1,1,1,0
6883025,134,other,direct,1,1,0,1
6881530,96,popular,direct,1,1,1,0
6880596,128,other,direct,0,0,0,0
6879527,178,popular,direct,1,1,0,0
6879374,103,corporate,direct,1,1,1,0
6879109,208,corporate,referral,1,0,0,1
6878289,131,popular,referral,1,1,0,0
6877522,144,corporate,referral,0,1,0,1
6877518,68,other,direct,1,1,0,1
6877334,47,popular,search,0,0,0,0
6876974,40,other,direct,0,1,1,0
6876523,137,corporate,search,1,0,0,0
6871940,37,popular,direct,1,0,0,0
6869721,56,corporate,search,0,0,1,0
6869510,158,other,search,1,0,0,0
6868778,72,other,direct,1,0,1,0
6868488,40,other,referral,0,0,1,0
6866814,143,other,search,0,0,1,0
6865251,62,other,direct,0,0,0,0
6865113,71,corporate,direct,0,1,1,0
6856269,61,popular,referral,1,1,0,0
6854009,81,other,direct,1,0,0,0
6851402,24,corporate,referral,1,0,1,0
6850615,156,other,referral,0,1,1,0
6850612,87,other,direct,0,1,0,0
6850348,210,popular,referral,0,1,0,1
6849153,92,other,direct,0,1,0,1
6848905,141,other,direct,1,1,0,1
6848370,21,corporate,direct,0,1,0,1
6848309,111,other,referral,1,0,0,0
6846937,23,corporate,referral,0,1,1,0
6844752,155,other,direct,0,1,1,0
6844565,53,corporate,referral,1,1,1,0
6844036,137,corporate,referral,0,1,0,1
6843830,123,popular,direct,1,0,1,0
6842779,134,other,direct,1,1,1,0
6842314,42,popular,direct,0,1,1,0
6842131,92,corporate,referral,0,0,1,0
6842051,206,other,direct,1,0,1,1
6840087,81,popular,direct,0,0,1,0
6839627,92,popular,direct,1,1,0,1
6839247,212,other,referral,1,1,1,0
6838948,149,other,referral,0,1,0,0
6835986,52,corporate,direct,0,0,0,0
6834736,93,popular,direct,0,1,1,0
6834629,127,popular,direct,0,1,0,0
6833393,129,corporate,referral,0,1,1,0
6831745,218,other,search,0,1,1,0
6830490,207,corporate,referral,1,1,0,1
6828403,213,corporate,referral,1,1,0,1
6824490,155,popular,direct,0,1,0,1
6823465,180,corporate,referral,1,1,0,1
6822294,66,other,search,0,0,0,0
6820935,107,corporate,search,1,0,0,0
6819983,52,other,search,1,1,1,0
6819944,174,other,direct,1,1,1,0
6818455,116,other,search,1,0,1,0
6816988,183,popular,search,1,0,0,1
6816107,72,other,search,1,0,0,0
6815979,84,popular,direct,1,0,0,0
6815479,32,other,search,0,0,0,0
6814494,167,popular,direct,1,0,0,0
6812094,188,other,referral,0,0,0,0
6811024,77,other,direct,0,1,0,1
6809250,140,popular,direct,0,0,1,0
6808242,63,popular,direct,0,0,0,0
6807330,160,other,search,0,1,0,0
6806128,112,other,referral,0,1,1,0
6805909,197,corporate,direct,1,1,0,1
6805674,42,popular,search,1,0,0,0
6805354,164,corporate,direct,0,1,0,1
6804586,49,other,search,0,0,1,0
6804528,192,other,search,0,0,0,0
6803239,61,corporate,referral,1,1,0,1
6797561,128,popular,search,0,1,1,0
6796964,91,corporate,search,0,1,0,1
6796650,205,corporate,search,0,1,0,1
6796000,200,corporate,referral,0,0,0,0
6795033,192,corporate,referral,1,0,1,0
6794558,56,other,search,1,0,1,0
6791881,182,corporate,referral,1,0,1,0
6791222,148,corporate,direct,1,0,0,1
6788789,103,popular,direct,1,0,1,1
6788459,104,corporate,direct,0,1,1,0
6787749,162,other,direct,1,0,1,0
6787615,34,popular,search,1,1,0,0
6786554,123,other,referral,0,1,0,0
6785899,90,other,direct,0,0,0,0
6782723,165,other,referral,1,1,1,0
6781774,142,other,referral,1,1,1,1
6781557,138,other,referral,0,1,0,0
6780418,162,corporate,direct,0,0,0,1
6779825,25,corporate,referral,0,0,0,0
6779626,64,corporate,search,0,1,0,1
6778828,98,corporate,referral,1,1,1,0
6777991,111,other,referral,0,1,0,0
6777957,106,popular,direct,0,1,1,0
6777033,33,other,direct,1,0,0,0
6776681,26,corporate,referral,1,1,1,0
6776283,197,corporate,direct,1,1,1,1
6775513,66,other,search,0,0,0,0
6774667,77,corporate,search,1,0,0,0
6774644,170,other,referral,1,0,0,0
6774501,102,corporate,referral,1,0,1,0
6773351,78,other,search,1,1,0,1
6773347,31,other,direct,0,1,0,1
6772109,38,popular,referral,1,0,1,0
6771929,206,corporate,search,0,0,0,0
6770349,181,popular,direct,1,1,1,0
6769813,190,corporate,search,0,0,1,1
6769703,151,other,referral,0,0,0,0
6769074,117,corporate,search,0,0,1,0
6764291,61,other,direct,1,1,1,0
6762946,81,other,search,0,1,1,0
6762671,62,popular,referral,0,0,1,0
6762365,61,corporate,search,0,1,0,1
6762154,214,corporate,referral,1,1,1,0
6762107,182,corporate,referral,0,0,0,0
6761919,103,other,direct,1,1,0,0
6761503,219,popular,direct,0,0,0,0
6759523,145,other,referral,0,0,1,0
6758856,121,popular,referral,0,0,0,0
6758279,170,other,direct,0,1,1,0
6758242,108,other,search,1,0,0,0
6758025,110,popular,search,1,1,1,1
6756470,98,popular,search,1,1,0,1
6755386,94,other,referral,0,1,1,0
6753197,203,other,search,0,0,0,0
6752507,154,popular,direct,1,0,1,0
6748651,118,popular,direct,1,1,0,1
6747396,205,other,search,0,1,0,1
6743965,24,popular,search,1,1,0,0
6743667,25,popular,referral,0,1,0,0
6741552,206,corporate,referral,1,1,1,1
6741322,51,corporate,search,1,0,1,0
6740454,118,corporate,search,0,1,0,0
6740402,180,popular,direct,1,0,0,0
6738783,136,corporate,search,0,1,0,0
6738369,61,popular,direct,0,0,1,0
6737533,22,popular,search,0,1,0,0
6737431,27,corporate,search,1,0,1,0
6736912,131,popular,referral,0,1,1,0
6734065,21,corporate,referral,0,0,0,0
6731144,177,corporate,search,1,1,0,1
6730717,103,other,search,1,1,0,0
6729664,29,popular,referral,0,1,0,0
6729276,196,corporate,direct,1,1,0,1
6729258,29,other,direct,1,1,1,0
6729050,167,other,referral,1,1,1,0
6728715,71,corporate,search,0,0,1,0
6728137,46,corporate,referral,1,1,0,0
6727650,169,corporate,direct,1,0,1,0
6727647,86,corporate,search,1,1,0,1
6726065,216,corporate,referral,1,0,0,0
6724758,63,corporate,referral,1,0,0,0
6724608,107,corporate,direct,0,1,1,0
6723791,101,other,direct,1,0,1,0
6723499,162,corporate,direct,1,1,1,0
6723407,218,corporate,referral,1,1,0,1
6723111,219,popular,direct,1,0,0,0
6722233,139,corporate,direct,0,0,1,1
6721633,179,other,search,1,1,1,0
6720544,28,corporate,referral,0,1,1,0
6718845,46,corporate,referral,1,0,0,0
6718264,111,popular,direct,0,1,1,0
6715647,84,other,search,1,0,0,0
6715313,96,corporate,direct,0,0,1,0
6714978,207,other,search,1,1,0,1
6713447,109,other,search,0,0,0,0
6711842,67,popular,direct,0,1,1,0
6710368,30,other,referral,1,1,0,0
6709460,108,popular,search,0,1,1,0
6709094,209,popular,direct,1,0,1,0
6708447,128,popular,direct,1,1,1,0
6706638,65,other,search,1,0,1,0
6705219,47,popular,direct,0,1,1,0
6704386,177,corporate,search,1,0,1,0
6703585,189,other,referral,1,1,0,1
6703271,122,popular,direct,0,0,0,0
6703022,172,other,direct,0,0,0,0
6702443,48,other,direct,0,1,0,0
6701833,108,popular,direct,1,0,1,0
6700504,162,corporate,direct,0,0,0,0
6699283,54,popular,referral,1,1,0,0
6698638,47,other,direct,0,1,1,0
6697369,53,other,direct,1,0,0,0
6696736,23,popular,direct,0,0,1,0
6694177,21,corporate,direct,1,1,1,0
6692902,175,corporate,direct,0,0,0,0
6690548,123,corporate,search,1,0,1,0
6689794,124,corporate,referral,1,1,1,0
6689380,68,other,direct,1,0,0,0
6689281,103,corporate,direct,1,0,0,0
6687850,79,corporate,referral,1,0,0,0
6686930,33,other,search,0,1,0,0
6685006,115,popular,search,0,1,0,0
6683167,20,other,referral,0,0,0,0
6682857,188,corporate,search,1,0,0,1
6682167,37,popular,search,0,1,1,0
6681374,44,other,search,1,1,1,0
6679053,160,popular,direct,0,1,0,1
6678681,52,corporate,referral,0,0,1,1
6678506,182,popular,referral,0,1,1,0
6677699,81,other,referral,0,1,1,0
6676950,154,popular,referral,0,0,0,0
6676876,175,other,direct,1,1,0,1
6676480,146,popular,search,0,1,0,1
6675291,197,other,direct,0,0,0,0
6673106,141,other,referral,0,1,1,0
6672148,144,other,direct,1,0,0,0
6671306,102,other,direct,0,0,1,0
6668237,186,other,direct,1,0,1,0
6666517,115,corporate,direct,1,0,0,0
6664752,30,popular,direct,1,1,0,0
6663898,133,corporate,referral,0,0,1,0
6663829,95,popular,referral,1,1,0,0
6663479,38,corporate,referral,0,1,0,0
6660518,61,other,referral,1,1,1,0
6657263,147,corporate,direct,1,0,1,1
6656779,211,popular,referral,0,0,0,1
6655989,105,other,direct,0,1,1,0
6655530,184,other,referral,1,1,1,1
6653421,23,corporate,search,0,1,0,0
6652995,204,other,search,0,0,1,0
6650031,191,corporate,search,0,1,1,0
6649860,123,corporate,referral,1,0,1,0
6648176,99,other,search,0,1,0,1
6647877,115,popular,search,1,1,1,0
6647740,152,other,referral,1,1,0,1
6647722,134,other,direct,1,0,0,0
6647680,128,corporate,search,0,1,0,1
6646007,56,corporate,search,1,1,0,1
6645541,89,corporate,search,0,1,1,0
6644772,118,popular,referral,1,0,1,0
6644700,173,corporate,referral,1,1,1,0
6644355,171,other,direct,1,1,0,1
6642142,217,other,search,0,1,0,1
6641052,152,popular,direct,0,0,0,0
6640936,106,popular,direct,1,0,0,0
6640826,216,corporate,search,1,0,0,1
6640374,34,popular,referral,1,1,1,0
6639952,186,popular,direct,0,1,0,1
6638619,176,popular,referral,1,0,0,0
6637435,199,corporate,direct,1,0,0,1
6637238,112,popular,search,0,1,1,0
6636115,217,other,direct,0,1,1,0
6635155,186,corporate,direct,1,0,1,1
6634012,213,other,referral,1,1,1,0
6633764,42,popular,search,0,0,0,0
6633162,167,other,referral,1,0,0,1
6632563,201,popular,referral,1,0,0,0
6632203,102,popular,direct,1,0,0,0
6632194,38,corporate,search,0,1,1,0
6631334,76,corporate,search,0,0,0,0
6631123,83,other,search,0,1,1,0
6629996,60,other,referral,1,0,0,0
6629719,110,popular,direct,1,0,1,0
6629698,58,corporate,search,1,0,1,0
6629498,34,corporate,search,1,1,0,1
6629414,158,popular,direct,0,0,0,0
6628553,113,other,direct,1,0,1,0
6627689,198,other,referral,0,0,0,0
6627060,79,other,referral,1,1,0,0
6626704,37,corporate,direct,0,1,0,1
6624314,173,corporate,search,0,0,1,0
6622080,67,other,referral,1,0,1,0
6621793,124,corporate,direct,1,1,0,1
6621616,164,popular,search,1,0,0,0
6620169,44,corporate,referral,0,0,0,0
6618401,62,corporate,direct,0,0,1,0
6616866,85,other,referral,0,1,1,0
6616762,80,popular,direct,1,0,1,0
6616062,26,popular,search,1,0,0,0
6615449,218,other,referral,1,1,0,1
6614755,136,corporate,referral,1,1,1,0
6613181,190,corporate,search,1,1,0,0
6612604,157,popular,search,0,0,1,0
6610346,188,popular,direct,0,1,0,1
6609727,147,other,referral,1,1,1,0
6608867,167,corporate,search,1,0,0,0
6608612,23,other,search,1,1,1,0
6607941,70,other,direct,1,1,0,1
6607810,96,other,referral,1,0,0,0
6606464,82,other,direct,1,0,0,0
6605700,212,corporate,direct,0,1,0,1
6604980,192,corporate,search,0,0,0,0
6604192,106,corporate,search,0,1,0,0
6600492,150,other,referral,0,1,0,0
6600155,183,other,search,0,1,1,0
6595406,206,popular,direct,1,0,0,0
6593921,51,other,direct,0,1,0,1
6593547,195,popular,referral,1,0,1,0
6593028,107,other,referral,0,1,0,1
6589992,50,other,search,0,0,0,0
6589973,26,other,search,0,1,1,0
6589540,61,popular,direct,1,1,1,0
6589360,58,corporate,direct,1,1,1,0
6589341,184,other,search,0,0,1,0
6588714,132,popular,search,1,0,0,0
6588480,130,other,search,1,1,1,0
6587785,63,popular,referral,1,0,0,0
6587734,153,corporate,referral,0,0,0,0
6585503,104,other,referral,0,0,0,0
6583279,81,other,search,0,0,1,0
6582924,47,other,search,1,0,0,0
6582891,120,corporate,referral,0,0,1,0
6582228,137,other,direct,0,1,1,0
6580266,103,popular,direct,0,1,1,0
6579491,149,corporate,direct,0,1,0,1
6578331,95,other,referral,1,0,0,0
6572586,182,other,search,1,0,0,0
6572485,76,popular,search,0,0,0,0
6571088,112,corporate,direct,0,1,0,1
6570969,189,popular,referral,0,1,0,1
6569068,167,popular,referral,1,1,1,0
6563956,126,popular,direct,1,1,1,0
6563799,120,corporate,search,0,1,0,1
6562991,73,corporate,direct,1,0,0,0
6562148,36,popular,referral,0,1,1,0
6561767,40,corporate,direct,1,1,0,1
6561295,143,corporate,search,1,1,0,1
6560810,69,corporate,search,1,0,1,0
6560165,101,corporate,direct,1,0,1,1
6558873,158,other,referral,1,1,0,0
6555929,39,corporate,search,1,0,1,0
6554363,97,popular,referral,0,1,1,0
6550514,181,other,referral,0,1,1,0
6549363,209,other,referral,1,1,1,0
6548403,48,corporate,direct,0,1,1,0
6548012,117,other,direct,1,1,0,1
6545339,149,other,search,0,0,1,0
6544992,167,popular,direct,0,0,0,0
6544752,217,corporate,direct,1,1,1,1
6544154,86,corporate,referral,1,0,1,1
6543294,101,popular,direct,0,1,1,0
6543224,219,corporate,search,0,1,1,0
6542909,117,popular,direct,0,1,0,1
6542477,87,popular,search,1,1,0,0
6542383,112,other,search,0,0,1,0
6539851,49,other,direct,0,1,0,1
6538507,25,popular,referral,1,1,0,0
6537597,56,other,referral,1,0,0,0
6537209,55,other,search,1,1,0,0
6535996,186,other,search,1,1,0,1
6535918,181,other,referral,1,1,1,0
6535180,211,other,direct,0,0,0,0
6534696,219,corporate,direct,0,1,1,0
6534523,213,other,search,1,0,1,1
6533546,196,corporate,referral,0,1,0,1
6532660,27,popular,referral,0,1,0,0
6531593,162,other,direct,0,0,0,0
6530091,143,other,direct,1,0,0,0
6528629,55,other,referral,0,0,0,0
6528320,69,popular,referral,0,0,0,0
6526785,103,corporate,referral,1,1,1,0
6526034,173,other,search,1,1,1,0
6526006,154,corporate,search,0,0,0,0
6525790,78,corporate,direct,1,0,1,0
6524866,160,other,referral,0,1,0,1
6524218,202,corporate,direct,0,1,0,1
6523141,149,corporate,direct,1,1,1,0
6522488,64,other,search,1,1,0,1
6522101,21,popular,search,1,1,1,0
6521851,202,other,search,1,1,1,0
6521283,32,popular,direct,1,0,1,0
6519618,159,other,referral,1,0,1,0
6518707,126,corporate,direct,0,0,0,0
6518381,122,other,search,1,1,0,1
6517856,73,other,search,0,1,0,1
6514976,139,other,direct,0,0,0,0
6510748,116,other,referral,1,0,1,0
6509966,121,popular,direct,1,0,0,0
6507421,132,corporate,search,1,0,1,1
6507241,123,corporate,referral,1,0,0,0
6506570,137,corporate,search,1,0,0,0
6505479,137,corporate,search,1,1,1,0
6505261,20,popular,referral,1,1,1,0
6504837,218,corporate,search,1,1,1,1
6503985,153,other,referral,0,1,1,0
6501204,145,popular,direct,0,1,1,1
6499055,30,popular,direct,1,0,0,0
6498471,63,corporate,direct,1,0,1,0
6498391,140,other,direct,0,1,1,0
6497851,95,other,search,1,1,0,1
6497841,95,corporate,direct,0,0,1,1
6497224,75,other,search,0,1,0,1
6496880,125,popular,direct,0,1,1,1
6496602,43,corporate,direct,0,1,1,0
6496481,96,popular,search,1,0,1,0
6496380,110,other,referral,1,1,0,1
6492292,21,other,direct,1,1,0,0
6489924,86,popular,referral,1,0,1,0
6489920,175,corporate,search,1,1,1,0
6486497,41,other,search,0,0,1,0
6485540,40,popular,direct,1,0,0,0
6483963,140,corporate,search,0,1,1,0
6483006,147,corporate,referral,0,0,0,0
6476817,25,other,referral,0,0,0,0
6476770,44,corporate,referral,0,0,0,0
6476420,154,popular,direct,1,0,0,0
6476264,133,other,referral,1,0,0,0
6473970,60,other,referral,0,1,1,0
6473651,61,corporate,referral,0,0,1,0
6472396,38,corporate,search,0,0,0,0
6470100,113,corporate,direct,0,1,0,1
6469923,87,popular,referral,0,0,0,0
6468743,70,other,search,1,0,0,0
6467404,41,other,referral,0,0,1,0
6466555,35,corporate,referral,1,0,0,0
6463662,34,popular,search,0,0,0,0
6463280,39,corporate,referral,0,0,0,0
6461058,24,other,direct,0,0,0,0
6460808,141,popular,direct,1,0,1,0
6459883,39,corporate,search,0,0,0,0
6458988,208,popular,direct,1,0,0,0
6457545,168,corporate,direct,1,1,0,1
6454082,55,popular,direct,1,0,1,0
6453305,128,other,search,1,1,1,0
6453241,111,corporate,referral,1,0,0,0
6451610,39,popular,direct,1,1,0,1
6448400,136,popular,referral,0,1,1,0
6445384,119,corporate,search,0,1,1,0
6444131,103,popular,referral,1,1,1,0
6442998,73,popular,referral,0,0,0,0
6442505,81,popular,referral,1,1,0,0
6439576,153,other,referral,0,1,0,1
6439399,123,corporate,direct,1,0,0,1
6438747,52,other,search,1,1,0,1
